Unnamed: 0,variable,value,Age,Id,Positon,Toys,Toy_1,Toy_2,Toy_1_Size,Toy_1_Weight,Toy_2_Size,Toy_2_Weight
24_27,Squat_Small Light & Small Light,0.0,24,27,Squat,Small Light & Small Light,Small Light,Small Light,Small,Light,Small,Light
24_02,Squat_Small Light & Small Light,0.0,24,02,Squat,Small Light & Small Light,Small Light,Small Light,Small,Light,Small,Light
24_16,Squat_Small Light & Small Light,0.0,24,16,Squat,Small Light & Small Light,Small Light,Small Light,Small,Light,Small,Light
12_29,Squat_Small Light & Small Light,0.0,12,29,Squat,Small Light & Small Light,Small Light,Small Light,Small,Light,Small,Light
24_12,Squat_Small Light & Small Light,0.0,24,12,Squat,Small Light & Small Light,Small Light,Small Light,Small,Light,Small,Light
12_22,Squat_Small Light & Small Moderate,0.0,12,22,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
12_34,Squat_Small Light & Small Moderate,0.0,12,34,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_29,Squat_Small Light & Small Moderate,0.0,24,29,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
12_18,Squat_Small Light & Small Moderate,0.0,12,18,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
12_02,Squat_Small Light & Small Moderate,0.0,12,02,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_06,Squat_Small Light & Small Moderate,0.0,24,06,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_32,Squat_Small Light & Small Moderate,0.0,24,32,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
12_09,Squat_Small Light & Small Moderate,0.0,12,09,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_08,Squat_Small Light & Small Moderate,0.0,24,08,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_38,Squat_Small Light & Small Moderate,0.0,24,38,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_37,Squat_Small Light & Small Moderate,0.0,24,37,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_04,Squat_Small Light & Small Moderate,0.0,24,04,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_51,Squat_Small Light & Small Moderate,0.0,24,51,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_18,Squat_Small Light & Small Moderate,0.0,24,18,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_28,Squat_Small Light & Small Moderate,0.0,24,28,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_22,Squat_Small Light & Small Moderate,0.0,24,22,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_03,Squat_Small Light & Small Moderate,0.0,24,03,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_43,Squat_Small Light & Small Moderate,0.0,24,43,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_46,Squat_Small Light & Small Moderate,0.0,24,46,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_27,Squat_Small Light & Small Moderate,0.0,24,27,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_02,Squat_Small Light & Small Moderate,0.0,24,02,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_16,Squat_Small Light & Small Moderate,0.0,24,16,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
12_29,Squat_Small Light & Small Moderate,0.0,12,29,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
24_12,Squat_Small Light & Small Moderate,0.0,24,12,Squat,Small Light & Small Moderate,Small Light,Small Moderate,Small,Light,Small,Moderate
12_22,Squat_Small Light & Small Heavy,0.0,12,22,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
12_34,Squat_Small Light & Small Heavy,0.0,12,34,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_29,Squat_Small Light & Small Heavy,0.0,24,29,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
12_18,Squat_Small Light & Small Heavy,0.0,12,18,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
12_02,Squat_Small Light & Small Heavy,0.0,12,02,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_06,Squat_Small Light & Small Heavy,0.0,24,06,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_32,Squat_Small Light & Small Heavy,0.0,24,32,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
12_09,Squat_Small Light & Small Heavy,0.0,12,09,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_08,Squat_Small Light & Small Heavy,0.0,24,08,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_38,Squat_Small Light & Small Heavy,0.0,24,38,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_37,Squat_Small Light & Small Heavy,0.0,24,37,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_04,Squat_Small Light & Small Heavy,0.0,24,04,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_51,Squat_Small Light & Small Heavy,0.0,24,51,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_18,Squat_Small Light & Small Heavy,0.0,24,18,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_28,Squat_Small Light & Small Heavy,0.0,24,28,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_22,Squat_Small Light & Small Heavy,0.0,24,22,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_03,Squat_Small Light & Small Heavy,0.0,24,03,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_43,Squat_Small Light & Small Heavy,0.0,24,43,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_46,Squat_Small Light & Small Heavy,0.0,24,46,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_27,Squat_Small Light & Small Heavy,0.0,24,27,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_02,Squat_Small Light & Small Heavy,0.0,24,02,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_16,Squat_Small Light & Small Heavy,0.0,24,16,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
12_29,Squat_Small Light & Small Heavy,0.0,12,29,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
24_12,Squat_Small Light & Small Heavy,0.0,24,12,Squat,Small Light & Small Heavy,Small Light,Small Heavy,Small,Light,Small,Heavy
12_22,Squat_Small Light & Medium Light,0.0,12,22,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
12_34,Squat_Small Light & Medium Light,0.0,12,34,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_29,Squat_Small Light & Medium Light,0.0,24,29,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
12_18,Squat_Small Light & Medium Light,0.0,12,18,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
12_02,Squat_Small Light & Medium Light,0.0,12,02,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_06,Squat_Small Light & Medium Light,0.0,24,06,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_32,Squat_Small Light & Medium Light,1.0,24,32,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
12_09,Squat_Small Light & Medium Light,0.0,12,09,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_08,Squat_Small Light & Medium Light,0.0,24,08,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_38,Squat_Small Light & Medium Light,0.0,24,38,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_37,Squat_Small Light & Medium Light,0.0,24,37,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_04,Squat_Small Light & Medium Light,0.0,24,04,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_51,Squat_Small Light & Medium Light,0.0,24,51,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_18,Squat_Small Light & Medium Light,0.0,24,18,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_28,Squat_Small Light & Medium Light,0.0,24,28,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_22,Squat_Small Light & Medium Light,0.0,24,22,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_03,Squat_Small Light & Medium Light,0.0,24,03,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_43,Squat_Small Light & Medium Light,0.0,24,43,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_46,Squat_Small Light & Medium Light,0.0,24,46,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_27,Squat_Small Light & Medium Light,0.0,24,27,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_02,Squat_Small Light & Medium Light,0.0,24,02,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_16,Squat_Small Light & Medium Light,0.0,24,16,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
12_29,Squat_Small Light & Medium Light,0.0,12,29,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
24_12,Squat_Small Light & Medium Light,0.0,24,12,Squat,Small Light & Medium Light,Small Light,Medium Light,Small,Light,Medium,Light
12_22,Squat_Small Light & Medium Moderate,0.0,12,22,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
12_34,Squat_Small Light & Medium Moderate,0.0,12,34,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_29,Squat_Small Light & Medium Moderate,0.0,24,29,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
12_18,Squat_Small Light & Medium Moderate,0.0,12,18,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
12_02,Squat_Small Light & Medium Moderate,0.0,12,02,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_06,Squat_Small Light & Medium Moderate,0.0,24,06,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_32,Squat_Small Light & Medium Moderate,0.0,24,32,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
12_09,Squat_Small Light & Medium Moderate,0.0,12,09,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_08,Squat_Small Light & Medium Moderate,0.0,24,08,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_38,Squat_Small Light & Medium Moderate,0.0,24,38,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_37,Squat_Small Light & Medium Moderate,0.0,24,37,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_04,Squat_Small Light & Medium Moderate,0.0,24,04,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_51,Squat_Small Light & Medium Moderate,0.0,24,51,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_18,Squat_Small Light & Medium Moderate,0.0,24,18,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_28,Squat_Small Light & Medium Moderate,0.0,24,28,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_22,Squat_Small Light & Medium Moderate,0.0,24,22,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_03,Squat_Small Light & Medium Moderate,0.0,24,03,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_43,Squat_Small Light & Medium Moderate,0.0,24,43,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_46,Squat_Small Light & Medium Moderate,0.0,24,46,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_27,Squat_Small Light & Medium Moderate,0.0,24,27,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_02,Squat_Small Light & Medium Moderate,0.0,24,02,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_16,Squat_Small Light & Medium Moderate,0.0,24,16,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
12_29,Squat_Small Light & Medium Moderate,0.0,12,29,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
24_12,Squat_Small Light & Medium Moderate,0.0,24,12,Squat,Small Light & Medium Moderate,Small Light,Medium Moderate,Small,Light,Medium,Moderate
12_22,Squat_Small Light & Medium Heavy,0.0,12,22,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
12_34,Squat_Small Light & Medium Heavy,0.0,12,34,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_29,Squat_Small Light & Medium Heavy,0.0,24,29,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
12_18,Squat_Small Light & Medium Heavy,0.0,12,18,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
12_02,Squat_Small Light & Medium Heavy,0.0,12,02,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_06,Squat_Small Light & Medium Heavy,0.0,24,06,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_32,Squat_Small Light & Medium Heavy,0.0,24,32,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
12_09,Squat_Small Light & Medium Heavy,0.0,12,09,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_08,Squat_Small Light & Medium Heavy,0.0,24,08,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_38,Squat_Small Light & Medium Heavy,0.0,24,38,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_37,Squat_Small Light & Medium Heavy,0.0,24,37,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_04,Squat_Small Light & Medium Heavy,0.0,24,04,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_51,Squat_Small Light & Medium Heavy,0.0,24,51,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_18,Squat_Small Light & Medium Heavy,0.0,24,18,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_28,Squat_Small Light & Medium Heavy,0.0,24,28,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_22,Squat_Small Light & Medium Heavy,0.0,24,22,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_03,Squat_Small Light & Medium Heavy,0.0,24,03,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_43,Squat_Small Light & Medium Heavy,0.0,24,43,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_46,Squat_Small Light & Medium Heavy,0.0,24,46,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_27,Squat_Small Light & Medium Heavy,0.0,24,27,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_02,Squat_Small Light & Medium Heavy,0.0,24,02,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_16,Squat_Small Light & Medium Heavy,0.0,24,16,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
12_29,Squat_Small Light & Medium Heavy,0.0,12,29,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
24_12,Squat_Small Light & Medium Heavy,0.0,24,12,Squat,Small Light & Medium Heavy,Small Light,Medium Heavy,Small,Light,Medium,Heavy
12_22,Squat_Small Light & Large Light,0.0,12,22,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
12_34,Squat_Small Light & Large Light,0.0,12,34,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_29,Squat_Small Light & Large Light,0.0,24,29,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
12_18,Squat_Small Light & Large Light,0.0,12,18,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
12_02,Squat_Small Light & Large Light,0.0,12,02,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_06,Squat_Small Light & Large Light,0.0,24,06,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_32,Squat_Small Light & Large Light,0.0,24,32,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
12_09,Squat_Small Light & Large Light,0.0,12,09,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_08,Squat_Small Light & Large Light,0.0,24,08,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_38,Squat_Small Light & Large Light,0.0,24,38,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_37,Squat_Small Light & Large Light,0.0,24,37,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_04,Squat_Small Light & Large Light,0.0,24,04,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_51,Squat_Small Light & Large Light,0.0,24,51,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_18,Squat_Small Light & Large Light,0.0,24,18,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_28,Squat_Small Light & Large Light,0.0,24,28,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_22,Squat_Small Light & Large Light,0.0,24,22,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_03,Squat_Small Light & Large Light,0.0,24,03,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_43,Squat_Small Light & Large Light,0.0,24,43,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_46,Squat_Small Light & Large Light,0.0,24,46,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_27,Squat_Small Light & Large Light,0.0,24,27,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_02,Squat_Small Light & Large Light,0.0,24,02,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_16,Squat_Small Light & Large Light,0.0,24,16,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
12_29,Squat_Small Light & Large Light,0.0,12,29,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
24_12,Squat_Small Light & Large Light,0.0,24,12,Squat,Small Light & Large Light,Small Light,Large Light,Small,Light,Large,Light
12_22,Squat_Small Light & Large Moderate,0.0,12,22,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
12_34,Squat_Small Light & Large Moderate,0.0,12,34,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_29,Squat_Small Light & Large Moderate,0.0,24,29,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
12_18,Squat_Small Light & Large Moderate,0.0,12,18,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
12_02,Squat_Small Light & Large Moderate,0.0,12,02,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_06,Squat_Small Light & Large Moderate,0.0,24,06,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_32,Squat_Small Light & Large Moderate,0.0,24,32,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
12_09,Squat_Small Light & Large Moderate,0.0,12,09,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_08,Squat_Small Light & Large Moderate,0.0,24,08,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_38,Squat_Small Light & Large Moderate,0.0,24,38,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_37,Squat_Small Light & Large Moderate,0.0,24,37,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_04,Squat_Small Light & Large Moderate,0.0,24,04,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_51,Squat_Small Light & Large Moderate,0.0,24,51,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_18,Squat_Small Light & Large Moderate,0.0,24,18,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_28,Squat_Small Light & Large Moderate,0.0,24,28,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_22,Squat_Small Light & Large Moderate,2.0,24,22,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_03,Squat_Small Light & Large Moderate,0.0,24,03,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_43,Squat_Small Light & Large Moderate,2.0,24,43,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_46,Squat_Small Light & Large Moderate,0.0,24,46,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_27,Squat_Small Light & Large Moderate,0.0,24,27,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_02,Squat_Small Light & Large Moderate,0.0,24,02,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_16,Squat_Small Light & Large Moderate,0.0,24,16,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
12_29,Squat_Small Light & Large Moderate,1.0,12,29,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
24_12,Squat_Small Light & Large Moderate,3.0,24,12,Squat,Small Light & Large Moderate,Small Light,Large Moderate,Small,Light,Large,Moderate
12_22,Squat_Small Light & Large Heavy,0.0,12,22,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
12_34,Squat_Small Light & Large Heavy,0.0,12,34,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_29,Squat_Small Light & Large Heavy,0.0,24,29,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
12_18,Squat_Small Light & Large Heavy,0.0,12,18,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
12_02,Squat_Small Light & Large Heavy,0.0,12,02,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_06,Squat_Small Light & Large Heavy,0.0,24,06,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_32,Squat_Small Light & Large Heavy,0.0,24,32,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
12_09,Squat_Small Light & Large Heavy,0.0,12,09,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_08,Squat_Small Light & Large Heavy,0.0,24,08,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_38,Squat_Small Light & Large Heavy,0.0,24,38,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_37,Squat_Small Light & Large Heavy,0.0,24,37,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_04,Squat_Small Light & Large Heavy,0.0,24,04,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_51,Squat_Small Light & Large Heavy,0.0,24,51,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_18,Squat_Small Light & Large Heavy,0.0,24,18,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_28,Squat_Small Light & Large Heavy,0.0,24,28,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_22,Squat_Small Light & Large Heavy,0.0,24,22,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_03,Squat_Small Light & Large Heavy,0.0,24,03,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_43,Squat_Small Light & Large Heavy,0.0,24,43,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_46,Squat_Small Light & Large Heavy,0.0,24,46,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_27,Squat_Small Light & Large Heavy,0.0,24,27,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_02,Squat_Small Light & Large Heavy,0.0,24,02,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_16,Squat_Small Light & Large Heavy,0.0,24,16,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
12_29,Squat_Small Light & Large Heavy,0.0,12,29,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
24_12,Squat_Small Light & Large Heavy,0.0,24,12,Squat,Small Light & Large Heavy,Small Light,Large Heavy,Small,Light,Large,Heavy
12_22,Squat_Small Moderate & Small Moderate,0.0,12,22,Squat,Small Moderate & Small Moderate,Small Moderate,Small Moderate,Small,Moderate,Small,Moderate
12_34,Squat_Small Moderate & Small Moderate,0.0,12,34,Squat,Small Moderate & Small Moderate,Small Moderate,Small Moderate,Small,Moderate,Small,Moderate
24_29,Squat_Small Moderate & Small Moderate,0.0,24,29,Squat,Small Moderate & Small Moderate,Small Moderate,Small Moderate,Small,Moderate,Small,Moderate
